UKPRN,HE Provider,student_from,n_students,academic_year
10067406,New Model Institute for Technology and Engineering (NMITE),North East Lincolnshire,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),North Lincolnshire,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),North Somerset,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),North Yorkshire,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Northamptonshire,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Northumberland,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Nottinghamshire,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Oxfordshire,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Peterborough,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Reading,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Redcar and Cleveland,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Rutland,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Shropshire,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Slough,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Somerset,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),South Gloucestershire,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),South Yorkshire,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Southend-on-Sea,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Staffordshire,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Stockton-on-Tees,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Suffolk,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Surrey,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Swindon,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Telford and Wrekin,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Thurrock,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Torbay,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Tyne and Wear,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Warrington,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Warwickshire,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),West Berkshire,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),West Midlands,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),West Sussex,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),West Yorkshire,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Wiltshire,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Windsor and Maidenhead,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Wokingham,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Worcestershire,0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),England (county unitary authority unknown),0,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Total England,35,21/22
10067406,New Model Institute for Technology and Engineering (NMITE),Total,35,21/22
10008397,Norland College,Bath and North East Somerset,10,21/22
10008397,Norland College,Bedford,0,21/22
10008397,Norland College,Blackburn with Darwen,0,21/22
10008397,Norland College,Blackpool,0,21/22
10008397,Norland College,"Bournemouth, Poole and Christchurch",5,21/22
10008397,Norland College,Bracknell Forest,0,21/22
10008397,Norland College,Brighton and Hove,0,21/22
10008397,Norland College,Buckinghamshire,5,21/22
10008397,Norland College,Cambridgeshire,0,21/22
10008397,Norland College,Central Bedfordshire,0,21/22
10008397,Norland College,Cheshire East,0,21/22
10008397,Norland College,Cheshire West and Chester,0,21/22
10008397,Norland College,City of Bristol,0,21/22
10008397,Norland College,City of Derby,0,21/22
10008397,Norland College,City of Kingston upon Hull,0,21/22
10008397,Norland College,City of Leicester,0,21/22
10008397,Norland College,City of Nottingham,0,21/22
10008397,Norland College,City of Plymouth,0,21/22
10008397,Norland College,City of Portsmouth,0,21/22
10008397,Norland College,City of Southampton,0,21/22
10008397,Norland College,City of Stoke-on-Trent,0,21/22
10008397,Norland College,City of York,0,21/22
10008397,Norland College,Cornwall,10,21/22
10008397,Norland College,County Durham,0,21/22
10008397,Norland College,Cumbria,0,21/22
10008397,Norland College,Darlington,0,21/22
10008397,Norland College,Derbyshire,5,21/22
10008397,Norland College,Devon,10,21/22
10008397,Norland College,Dorset,5,21/22
10008397,Norland College,East Riding of Yorkshire,0,21/22
10008397,Norland College,East Sussex,5,21/22
10008397,Norland College,Essex,10,21/22
10008397,Norland College,Gloucestershire,10,21/22
10008397,Norland College,Greater London,10,21/22
10008397,Norland College,Greater Manchester,5,21/22
10008397,Norland College,Halton,0,21/22
10008397,Norland College,Hampshire,15,21/22
10008397,Norland College,Hartlepool,0,21/22
10008397,Norland College,Herefordshire,0,21/22
10008397,Norland College,Hertfordshire,5,21/22
10008397,Norland College,Isle of Wight,0,21/22
10008397,Norland College,Isles of Scilly,0,21/22
10008397,Norland College,Kent,10,21/22
10008397,Norland College,Lancashire,5,21/22
10008397,Norland College,Leicestershire,0,21/22
10008397,Norland College,Lincolnshire,5,21/22
10008397,Norland College,Luton,0,21/22
10008397,Norland College,Medway,0,21/22
10008397,Norland College,Merseyside,0,21/22
10008397,Norland College,Middlesbrough,0,21/22
10008397,Norland College,Milton Keynes,0,21/22
10008397,Norland College,Norfolk,5,21/22
10008397,Norland College,North East Lincolnshire,0,21/22
10008397,Norland College,North Lincolnshire,0,21/22
10008397,Norland College,North Somerset,5,21/22
10008397,Norland College,North Yorkshire,5,21/22
10008397,Norland College,Northamptonshire,0,21/22
10008397,Norland College,Northumberland,0,21/22
10008397,Norland College,Nottinghamshire,0,21/22
10008397,Norland College,Oxfordshire,5,21/22
10008397,Norland College,Peterborough,0,21/22
10008397,Norland College,Reading,0,21/22
10008397,Norland College,Redcar and Cleveland,0,21/22
10008397,Norland College,Rutland,0,21/22
10008397,Norland College,Shropshire,0,21/22
10008397,Norland College,Slough,0,21/22
10008397,Norland College,Somerset,10,21/22
10008397,Norland College,South Gloucestershire,5,21/22
10008397,Norland College,South Yorkshire,0,21/22
10008397,Norland College,Southend-on-Sea,0,21/22
10008397,Norland College,Staffordshire,0,21/22
10008397,Norland College,Stockton-on-Tees,0,21/22
10008397,Norland College,Suffolk,5,21/22
10008397,Norland College,Surrey,5,21/22
10008397,Norland College,Swindon,0,21/22
10008397,Norland College,Telford and Wrekin,0,21/22
10008397,Norland College,Thurrock,0,21/22
10008397,Norland College,Torbay,0,21/22
10008397,Norland College,Tyne and Wear,5,21/22
10008397,Norland College,Warrington,0,21/22
10008397,Norland College,Warwickshire,5,21/22
10008397,Norland College,West Berkshire,0,21/22
10008397,Norland College,West Midlands,0,21/22
10008397,Norland College,West Sussex,5,21/22
10008397,Norland College,West Yorkshire,5,21/22
10008397,Norland College,Wiltshire,10,21/22
10008397,Norland College,Windsor and Maidenhead,0,21/22
10008397,Norland College,Wokingham,0,21/22
10008397,Norland College,Worcestershire,5,21/22
10008397,Norland College,England (county unitary authority unknown),0,21/22
10008397,Norland College,Total England,240,21/22
10008397,Norland College,Total,260,21/22
10007138,The University of Northampton,Bath and North East Somerset,5,21/22
10007138,The University of Northampton,Bedford,260,21/22
10007138,The University of Northampton,Blackburn with Darwen,10,21/22
10007138,The University of Northampton,Blackpool,10,21/22
10007138,The University of Northampton,"Bournemouth, Poole and Christchurch",20,21/22
10007138,The University of Northampton,Bracknell Forest,20,21/22
10007138,The University of Northampton,Brighton and Hove,10,21/22
10007138,The University of Northampton,Buckinghamshire,160,21/22
10007138,The University of Northampton,Cambridgeshire,140,21/22
10007138,The University of Northampton,Central Bedfordshire,175,21/22
10007138,The University of Northampton,Cheshire East,20,21/22
10007138,The University of Northampton,Cheshire West and Chester,25,21/22
10007138,The University of Northampton,City of Bristol,10,21/22
10007138,The University of Northampton,City of Derby,30,21/22
10007138,The University of Northampton,City of Kingston upon Hull,5,21/22
10007138,The University of Northampton,City of Leicester,145,21/22
10007138,The University of Northampton,City of Nottingham,35,21/22
10007138,The University of Northampton,City of Plymouth,5,21/22
10007138,The University of Northampton,City of Portsmouth,10,21/22
10007138,The University of Northampton,City of Southampton,15,21/22
10007138,The University of Northampton,City of Stoke-on-Trent,15,21/22
10007138,The University of Northampton,City of York,5,21/22
10007138,The University of Northampton,Cornwall,10,21/22
10007138,The University of Northampton,County Durham,10,21/22
10007138,The University of Northampton,Cumbria,15,21/22
10007138,The University of Northampton,Darlington,5,21/22
10007138,The University of Northampton,Derbyshire,80,21/22
10007138,The University of Northampton,Devon,20,21/22
10007138,The University of Northampton,Dorset,15,21/22
10007138,The University of Northampton,East Riding of Yorkshire,5,21/22
10007138,The University of Northampton,East Sussex,30,21/22
10007138,The University of Northampton,Essex,205,21/22
10007138,The University of Northampton,Gloucestershire,30,21/22
10007138,The University of Northampton,Greater London,2060,21/22
10007138,The University of Northampton,Greater Manchester,105,21/22
10007138,The University of Northampton,Halton,10,21/22
10007138,The University of Northampton,Hampshire,60,21/22
10007138,The University of Northampton,Hartlepool,5,21/22
10007138,The University of Northampton,Herefordshire,10,21/22
10007138,The University of Northampton,Hertfordshire,245,21/22
10007138,The University of Northampton,Isle of Wight,0,21/22
10007138,The University of Northampton,Isles of Scilly,0,21/22
10007138,The University of Northampton,Kent,105,21/22
10007138,The University of Northampton,Lancashire,50,21/22
10007138,The University of Northampton,Leicestershire,345,21/22
10007138,The University of Northampton,Lincolnshire,105,21/22
10007138,The University of Northampton,Luton,120,21/22
10007138,The University of Northampton,Medway,35,21/22
10007138,The University of Northampton,Merseyside,175,21/22
10007138,The University of Northampton,Middlesbrough,5,21/22
10007138,The University of Northampton,Milton Keynes,860,21/22
10007138,The University of Northampton,Norfolk,100,21/22
10007138,The University of Northampton,North East Lincolnshire,5,21/22
10007138,The University of Northampton,North Lincolnshire,10,21/22
10007138,The University of Northampton,North Somerset,5,21/22
10007138,The University of Northampton,North Yorkshire,20,21/22
10007138,The University of Northampton,Northamptonshire,3420,21/22
10007138,The University of Northampton,Northumberland,5,21/22
10007138,The University of Northampton,Nottinghamshire,60,21/22
10007138,The University of Northampton,Oxfordshire,345,21/22
10007138,The University of Northampton,Peterborough,90,21/22
10007138,The University of Northampton,Reading,25,21/22
10007138,The University of Northampton,Redcar and Cleveland,5,21/22
10007138,The University of Northampton,Rutland,10,21/22
10007138,The University of Northampton,Shropshire,15,21/22
10007138,The University of Northampton,Slough,25,21/22
10007138,The University of Northampton,Somerset,15,21/22
10007138,The University of Northampton,South Gloucestershire,10,21/22
10007138,The University of Northampton,South Yorkshire,40,21/22
10007138,The University of Northampton,Southend-on-Sea,15,21/22
10007138,The University of Northampton,Staffordshire,70,21/22
10007138,The University of Northampton,Stockton-on-Tees,5,21/22
10007138,The University of Northampton,Suffolk,90,21/22
10007138,The University of Northampton,Surrey,65,21/22
10007138,The University of Northampton,Swindon,30,21/22
10007138,The University of Northampton,Telford and Wrekin,25,21/22
10007138,The University of Northampton,Thurrock,55,21/22
10007138,The University of Northampton,Torbay,5,21/22
10007138,The University of Northampton,Tyne and Wear,15,21/22
10007138,The University of Northampton,Warrington,10,21/22
10007138,The University of Northampton,Warwickshire,215,21/22
10007138,The University of Northampton,West Berkshire,15,21/22
10007138,The University of Northampton,West Midlands,530,21/22
10007138,The University of Northampton,West Sussex,60,21/22
10007138,The University of Northampton,West Yorkshire,75,21/22
10007138,The University of Northampton,Wiltshire,25,21/22
10007138,The University of Northampton,Windsor and Maidenhead,10,21/22
10007138,The University of Northampton,Wokingham,20,21/22
10007138,The University of Northampton,Worcestershire,45,21/22
10007138,The University of Northampton,England (county unitary authority unknown),15,21/22
10007138,The University of Northampton,Total England,11460,21/22
10007138,The University of Northampton,Total,11640,21/22
10009614,Grŵp NPTC Group,Bath and North East Somerset,0,21/22
10009614,Grŵp NPTC Group,Bedford,0,21/22
10009614,Grŵp NPTC Group,Blackburn with Darwen,0,21/22
10009614,Grŵp NPTC Group,Blackpool,0,21/22
10009614,Grŵp NPTC Group,"Bournemouth, Poole and Christchurch",0,21/22
10009614,Grŵp NPTC Group,Bracknell Forest,0,21/22
10009614,Grŵp NPTC Group,Brighton and Hove,0,21/22
10009614,Grŵp NPTC Group,Buckinghamshire,0,21/22
10009614,Grŵp NPTC Group,Cambridgeshire,0,21/22
10009614,Grŵp NPTC Group,Central Bedfordshire,0,21/22
